,neighborhood_name,neighborhood_latitude,neighborhood_longitude,vanue,vanue_category,venue_latitude,venue_longitude
2014,"The Junction South,High Park",43.6616083,-79.46476329999999,The Beet Organic Café,Café,43.665339657389666,-79.46713655678533
2015,"The Junction South,High Park",43.6616083,-79.46476329999999,Junction City Music Hall,Music Venue,43.66533428942121,-79.46625298427486
2016,"The Junction South,High Park",43.6616083,-79.46476329999999,No Frills,Grocery Store,43.664243,-79.468643
2017,"The Junction South,High Park",43.6616083,-79.46476329999999,Cool Hand of a Girl,Café,43.66541017820662,-79.46282167660381
2018,"The Junction South,High Park",43.6616083,-79.46476329999999,Pandemonium,Bookstore,43.6655328625076,-79.46693103427353
2019,"The Junction South,High Park",43.6616083,-79.46476329999999,Silk,Thai Restaurant,43.66529073542964,-79.46623843808621
2020,"The Junction South,High Park",43.6616083,-79.46476329999999,Junction Grill,Diner,43.66521011890175,-79.46846083483024
2021,"The Junction South,High Park",43.6616083,-79.46476329999999,A&W,Fast Food Restaurant,43.66552,-79.464731
2022,"The Junction South,High Park",43.6616083,-79.46476329999999,Chica’s Nashville Hot Chicken,Fried Chicken Joint,43.665295,-79.464888
2023,"The Junction South,High Park",43.6616083,-79.46476329999999,ROUX,Cajun / Creole Restaurant,43.66541814719867,-79.46239204687215
2024,"The Junction South,High Park",43.6616083,-79.46476329999999,Pascal's Baguette & Bagels,Bakery,43.665426,-79.466176
2025,"The Junction South,High Park",43.6616083,-79.46476329999999,La Revolucion,Mexican Restaurant,43.66546024899212,-79.46430756434131
2026,"The Junction South,High Park",43.6616083,-79.46476329999999,Shoxs,Bar,43.665352769160776,-79.46356279142312
2027,"Parkdale,Roncesvalles",43.6489597,-79.456325,Offleash Dog Trail - High Park,Dog Run,43.64548543069719,-79.45874691009521
2028,"Parkdale,Roncesvalles",43.6489597,-79.456325,The Chocolateria,Dessert Shop,43.64992822697901,-79.45043667719423
2029,"Parkdale,Roncesvalles",43.6489597,-79.456325,Revue Cinema,Movie Theater,43.65111215463428,-79.4509612383593
2030,"Parkdale,Roncesvalles",43.6489597,-79.456325,La Cubana,Cuban Restaurant,43.65091223991817,-79.45090936982271
2031,"Parkdale,Roncesvalles",43.6489597,-79.456325,Inter Steer,Eastern European Restaurant,43.64979631005809,-79.45030983497107
2032,"Parkdale,Roncesvalles",43.6489597,-79.456325,Reunion Island Coffee Bar,Coffee Shop,43.65046251706493,-79.45060981846792
2033,"Parkdale,Roncesvalles",43.6489597,-79.456325,Domani Restaurant & Wine Bar,Italian Restaurant,43.649235,-79.450229
2034,"Parkdale,Roncesvalles",43.6489597,-79.456325,Cider House,Restaurant,43.65068788125521,-79.45068513648656
2035,"Parkdale,Roncesvalles",43.6489597,-79.456325,Scout,Gift Shop,43.65097043195477,-79.45086621885267
2036,"Parkdale,Roncesvalles",43.6489597,-79.456325,Likely General,Gift Shop,43.65062189632695,-79.45063525580188
2037,"Parkdale,Roncesvalles",43.6489597,-79.456325,The Local Pub and Restaurant,Bar,43.6510171734011,-79.45091108743782
2038,"Parkdale,Roncesvalles",43.6489597,-79.456325,A Good Read,Bookstore,43.64947021007538,-79.450339
2039,"Parkdale,Roncesvalles",43.6489597,-79.456325,Aris Grill,Breakfast Spot,43.65009143382369,-79.45039643854467
2040,"Parkdale,Roncesvalles",43.6489597,-79.456325,Butler's Pantry,Breakfast Spot,43.65008710183049,-79.45045784621456
2041,"Swansea,Runnymede",43.6515706,-79.4844499,The Good Fork,Food,43.64956534036813,-79.48402270694602
2042,"Swansea,Runnymede",43.6515706,-79.4844499,Coffee Tree Roastery,Café,43.64964735112305,-79.48343639040918
2043,"Swansea,Runnymede",43.6515706,-79.4844499,The One That Got Away,Fish & Chips Shop,43.64984188412754,-79.48261453424496
2044,"Swansea,Runnymede",43.6515706,-79.4844499,Bryden's Pub,Pub,43.64925890136825,-79.4846509607823
2045,"Swansea,Runnymede",43.6515706,-79.4844499,Wibke's Espresso Bar,Coffee Shop,43.64913158497341,-79.48480237071465
2046,"Swansea,Runnymede",43.6515706,-79.4844499,Fat Bastard Burrito,Burrito Place,43.6497791550768,-79.48289414342419
2047,"Swansea,Runnymede",43.6515706,-79.4844499,Campo,Italian Restaurant,43.655191,-79.487067
2048,"Swansea,Runnymede",43.6515706,-79.4844499,Asa Sushi,Sushi Restaurant,43.64990164450559,-79.4846109228881
2049,"Swansea,Runnymede",43.6515706,-79.4844499,DAVIDsTEA,Tea Room,43.650380014739355,-79.47881908403849
2050,"Swansea,Runnymede",43.6515706,-79.4844499,Book City (Bloor West),Bookstore,43.65021080519715,-79.48122019699115
2051,"Swansea,Runnymede",43.6515706,-79.4844499,Booster Juice,Juice Bar,43.64980188,-79.4836826
2052,"Swansea,Runnymede",43.6515706,-79.4844499,Falafel World,Falafel Restaurant,43.649800784968164,-79.48272777159343
2053,"Swansea,Runnymede",43.6515706,-79.4844499,Yumi Sushi,Sushi Restaurant,43.64989127391365,-79.4824044490675
2054,"Swansea,Runnymede",43.6515706,-79.4844499,Amber European Restaurant,French Restaurant,43.64994563414707,-79.48200902277628
2055,"Swansea,Runnymede",43.6515706,-79.4844499,Goodfellas Wood Oven Pizza,Italian Restaurant,43.648224,-79.486356
2056,"Swansea,Runnymede",43.6515706,-79.4844499,Bloom Restaurant,Latin American Restaurant,43.65030692996379,-79.4798355748952
2057,"Swansea,Runnymede",43.6515706,-79.4844499,Max's Market,Gourmet Shop,43.65052462233729,-79.47914453187883
2058,"Swansea,Runnymede",43.6515706,-79.4844499,Awai,Vegetarian / Vegan Restaurant,43.65041203760419,-79.47847723960876
2059,"Swansea,Runnymede",43.6515706,-79.4844499,Subway,Sandwich Place,43.649622374302474,-79.48402761012142
2060,"Swansea,Runnymede",43.6515706,-79.4844499,Humber Cinema,Indie Movie Theater,43.64911832002547,-79.48481789910943
2061,"Swansea,Runnymede",43.6515706,-79.4844499,A Dark Horse,Bar,43.64953295859084,-79.4830557372747
2062,"Swansea,Runnymede",43.6515706,-79.4844499,Java Joe's,Café,43.650424,-79.479755
2063,"Swansea,Runnymede",43.6515706,-79.4844499,Bloor-Jane Restaurant,Diner,43.64951305181438,-79.48407033610728
2064,"Swansea,Runnymede",43.6515706,-79.4844499,Heart,Dessert Shop,43.650310315403544,-79.48012458547709
2065,"Swansea,Runnymede",43.6515706,-79.4844499,Henry VIII Ale House,Gastropub,43.64902448298273,-79.48492800936774
2066,"Swansea,Runnymede",43.6515706,-79.4844499,Tim Hortons,Coffee Shop,43.648525791237965,-79.48506608605385
2067,"Swansea,Runnymede",43.6515706,-79.4844499,Second Cup,Café,43.650136727534054,-79.48079476951547
2068,"Swansea,Runnymede",43.6515706,-79.4844499,Mamma's pizza,Pizza Place,43.64979360189705,-79.48263465318523
2069,"Swansea,Runnymede",43.6515706,-79.4844499,Strictly Bulk,Food & Drink Shop,43.649937191836706,-79.4823655244898
2070,"Swansea,Runnymede",43.6515706,-79.4844499,Pizzaiolo,Pizza Place,43.64939525764269,-79.48355965141116
2071,"Swansea,Runnymede",43.6515706,-79.4844499,Classico,Pizza Place,43.649194,-79.484699
2072,"Swansea,Runnymede",43.6515706,-79.4844499,Supper Solved,Restaurant,43.64878101033567,-79.48523252831198
2073,"Swansea,Runnymede",43.6515706,-79.4844499,West End Mamas,Health Food Store,43.6487032,-79.484919
2074,"Swansea,Runnymede",43.6515706,-79.4844499,BloorWest Apple Specialist,Electronics Store,43.65013183827076,-79.48080566097347
2075,"Swansea,Runnymede",43.6515706,-79.4844499,Ana's Nail Boutique And Spa,Spa,43.650675,-79.479368
2076,"Swansea,Runnymede",43.6515706,-79.4844499,Think Fitness,Gym,43.64796649019104,-79.48646216806426
2077,Queen's Park,43.6623015,-79.3894938,Queen's Park,Park,43.66394609897775,-79.39217952520835
2078,Queen's Park,43.6623015,-79.3894938,Nando's,Portuguese Restaurant,43.66172826,-79.38639146
2079,Queen's Park,43.6623015,-79.3894938,Mercatto,Italian Restaurant,43.660390911898546,-79.38766421192705
2080,Queen's Park,43.6623015,-79.3894938,Neo Coffee Bar,Coffee Shop,43.66014,-79.38587
2081,Queen's Park,43.6623015,-79.3894938,Central YMCA,Distribution Center,43.663083310067655,-79.38502493214878
2082,Queen's Park,43.6623015,-79.3894938,Starbucks,Coffee Shop,43.65945605353152,-79.39041123272168
2083,Queen's Park,43.6623015,-79.3894938,The Yoga Sanctuary,Yoga Studio,43.661499497597596,-79.38363613350754
2084,Queen's Park,43.6623015,-79.3894938,Bar Volo,Beer Bar,43.66546184849369,-79.38569158315659
2085,Queen's Park,43.6623015,-79.3894938,Tokyo Sushi,Sushi Restaurant,43.665885330936845,-79.38697684868161
2086,Queen's Park,43.6623015,-79.3894938,T-Swirl Crepe,Creperie,43.663452,-79.384125
2087,Queen's Park,43.6623015,-79.3894938,College Park Area,Park,43.65975136823981,-79.38491112965691
2088,Queen's Park,43.6623015,-79.3894938,Coffee Island,Coffee Shop,43.66427089680226,-79.38697157138014
2089,Queen's Park,43.6623015,-79.3894938,Curry's Art Store Ltd.,Arts & Crafts Store,43.66283810530193,-79.38373201352064
2090,Queen's Park,43.6623015,-79.3894938,Como En Casa,Mexican Restaurant,43.66516,-79.384796
2091,Queen's Park,43.6623015,-79.3894938,Burrito Bandidos,Burrito Place,43.662962178169344,-79.38395554190546
2092,Queen's Park,43.6623015,-79.3894938,Hero Certified Burgers,Burger Joint,43.66506305816304,-79.38729454806868
2093,Queen's Park,43.6623015,-79.3894938,Coach House Restaurant,Diner,43.66499059853204,-79.38481415727767
2094,Queen's Park,43.6623015,-79.3894938,Hart House Theatre,Theater,43.66357134217992,-79.3946163990837
2095,Queen's Park,43.6623015,-79.3894938,Tokyo Grill,Japanese Restaurant,43.665085238149395,-79.38470692554789
2096,Queen's Park,43.6623015,-79.3894938,Dollarama,Discount Store,43.66068,-79.38468
2097,Queen's Park,43.6623015,-79.3894938,St. Louis Bar and Grill,Wings Joint,43.66385323730235,-79.38418742909323
2098,Queen's Park,43.6623015,-79.3894938,Buddies In Bad Times Theatre,Nightclub,43.663058539371825,-79.38344927771267
2099,Queen's Park,43.6623015,-79.3894938,Flock Rotisserie + Greens,Fried Chicken Joint,43.659167,-79.389475
2100,Queen's Park,43.6623015,-79.3894938,The Captain's Boil,Seafood Restaurant,43.662374914979594,-79.38353475807129
2101,Queen's Park,43.6623015,-79.3894938,W Burger Bar,Burger Joint,43.66133100835633,-79.3835570768382
2102,Queen's Park,43.6623015,-79.3894938,Wendy's,Fast Food Restaurant,43.662820073147046,-79.38337917323224
2103,Queen's Park,43.6623015,-79.3894938,Crown Princess Fine Dining 伯爵名宴,Chinese Restaurant,43.66645492941117,-79.38769789187712
2104,Queen's Park,43.6623015,-79.3894938,Starbucks,Coffee Shop,43.658204,-79.388998
2105,Queen's Park,43.6623015,-79.3894938,Booster Juice,Juice Bar,43.65865699,-79.38868207
2106,Queen's Park,43.6623015,-79.3894938,Aroma Espresso Bar,Café,43.658927676749364,-79.38990298985978
2107,Queen's Park,43.6623015,-79.3894938,Subway,Sandwich Place,43.659132014268515,-79.39111410032399
2108,Queen's Park,43.6623015,-79.3894938,Hart House Gym,Gym,43.66417202442517,-79.39488839857401
2109,Queen's Park,43.6623015,-79.3894938,Tim Hortons,Coffee Shop,43.6610382,-79.3937966
2110,Queen's Park,43.6623015,-79.3894938,Starbucks,Coffee Shop,43.660887,-79.39372
2111,Queen's Park,43.6623015,-79.3894938,Convocation Hall,College Auditorium,43.66082829233904,-79.39524545662506
2112,Queen's Park,43.6623015,-79.3894938,Tim Hortons,Coffee Shop,43.658175,-79.3906813
2113,Queen's Park,43.6623015,-79.3894938,Tim Hortons,Coffee Shop,43.6589062,-79.3886961
2114,Queen's Park,43.6623015,-79.3894938,SUDS,Bar,43.65988035580764,-79.39471219966201
2115,Queen's Park,43.6623015,-79.3894938,Tim Hortons,Coffee Shop,43.6594149,-79.3912214
2116,Queen's Park,43.6623015,-79.3894938,Arbor Room,College Cafeteria,43.66360403276197,-79.39461502471048
2117,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Hilton Garden Inn,Hotel,43.63851877906645,-79.61872101399192
2118,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Quesada Mexican Grill,Burrito Place,43.63691569975329,-79.62058021407259
2119,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Courtyard Mississauga-Airport Corporate Centre West,Hotel,43.641405402386695,-79.61554332646301
2120,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Tim Hortons,Coffee Shop,43.63629258792057,-79.61565527116397
2121,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Subway,Sandwich Place,43.63687261402064,-79.62087851927868
2122,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Mary Brown's Famous Chicken,Fried Chicken Joint,43.63683566544911,-79.62057539641114
2123,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Starbucks,Coffee Shop,43.63696,-79.62103
2124,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Great North American Grill,American Restaurant,43.63842948751721,-79.61875587791347
2125,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Anoush Middle Eastern Cuisine,Middle Eastern Restaurant,43.636848,-79.62077
2126,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Anoush,Mediterranean Restaurant,43.63676913761602,-79.62083985121491
2127,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,Dixie & Eglinton,Intersection,43.63602625710444,-79.62109760252298
2128,Canada Post Gateway Processing Centre,43.6369656,-79.61581899999999,LA Fitness,Gym,43.637794,-79.621765
2129,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,Rorschach Brewing Co.,Brewery,43.6634831695922,-79.31982368639481
2130,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,Leslieville Farmers Market,Farmers Market,43.664901398008624,-79.31978354343948
2131,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,The Sidekick,Comic Shop,43.66448428095712,-79.3251615270421
2132,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,Queen Margherita Pizza,Pizza Place,43.664685391781596,-79.32416396716876
2133,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,Chino Locos,Burrito Place,43.664653279986126,-79.32558448882219
2134,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,The Green Wood,Restaurant,43.66472825054798,-79.32411719351869
2135,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,Chick-n-Joy,Fast Food Restaurant,43.66518127981666,-79.32140349279904
2136,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,Ashbridges Bay Skatepark,Skate Park,43.662547867049305,-79.31563069104494
2137,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,East End Garden Centre & Hardware,Garden Center,43.664555216809305,-79.32459829159242
2138,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,Amin Car Repair Garage,Auto Workshop,43.66354387979742,-79.32013017528811
2139,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,The Ashbridge Estate,Garden,43.66469084363967,-79.32180485658496
2140,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,TTC Russell Division,Light Rail Station,43.66490791114473,-79.32255956772657
2141,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,The Ten Spot,Spa,43.664814785818976,-79.32421263111455
2142,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,Toronto Yoga Mamas,Yoga Studio,43.664823659247176,-79.32433475520406
2143,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,Olliffe On Queen,Butcher,43.66450274251704,-79.32476831546632
2144,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,Revolution Recording,Recording Studio,43.662561,-79.32694
2145,Business Reply Mail Processing Centre 969 Eastern,43.6627439,-79.321558,ONE Academy,Gym / Fitness Center,43.66225256325049,-79.32691097259521
2146,"Mimico South,Humber Bay Shores,New Toronto",43.6056466,-79.50132070000001,LCBO,Liquor Store,43.60228082768786,-79.4993016827402
2147,"Mimico South,Humber Bay Shores,New Toronto",43.6056466,-79.50132070000001,New Toronto Fish & Chips,Restaurant,43.60184940532482,-79.50328125758809
2148,"Mimico South,Humber Bay Shores,New Toronto",43.6056466,-79.50132070000001,Domino's Pizza,Pizza Place,43.60158294371704,-79.50090463107409
2149,"Mimico South,Humber Bay Shores,New Toronto",43.6056466,-79.50132070000001,Delicia Bakery & Pastry,Bakery,43.601402988357286,-79.50301234678948
2150,"Mimico South,Humber Bay Shores,New Toronto",43.6056466,-79.50132070000001,Lucky Dice Restaurant,Café,43.601392135734876,-79.50305626141281
2151,"Mimico South,Humber Bay Shores,New Toronto",43.6056466,-79.50132070000001,Popeyes Louisiana Kitchen,Fried Chicken Joint,43.6020694028516,-79.49940016778937
2152,"Mimico South,Humber Bay Shores,New Toronto",43.6056466,-79.50132070000001,McDonald's,Fast Food Restaurant,43.60246404619248,-79.49885909892578
2153,"Mimico South,Humber Bay Shores,New Toronto",43.6056466,-79.50132070000001,Shoppers Drug Mart,Pharmacy,43.601677,-79.502239
2154,"Mimico South,Humber Bay Shores,New Toronto",43.6056466,-79.50132070000001,Sunbelt Rentals Aerial Work Platform,Rental Service,43.6076537,-79.5053622
2155,"Mimico South,Humber Bay Shores,New Toronto",43.6056466,-79.50132070000001,Pet Valu,Pet Store,43.60243088801389,-79.49865281581879
2156,"Mimico South,Humber Bay Shores,New Toronto",43.6056466,-79.50132070000001,Crossfit Colosseum,Gym,43.604815756762726,-79.50702399614443
